step,lr,train_loss,ema_loss,val_loss,grad_norm,tok_per_s,elapsed_s
1830,0.0002871706537600107,1.2294936180114746,1.2244544481368773,1.2113282680511475,0.18406125903129578,177491.4146574234,11.077042818069458
1840,0.00028698003611442503,1.180918276309967,1.2222776395455317,1.2136681079864502,0.1743115931749344,177625.01434167486,11.068711280822754
1850,0.00028678808451470736,1.1581476926803589,1.2190711422022729,1.2075140476226807,0.17884661257266998,181170.22763110435,10.852114200592041
1860,0.0002865948010600096,1.156979650259018,1.2159665676051101,1.2036248445510864,0.17144733667373657,177641.1807446644,11.06770396232605
1870,0.0002864001878640486,1.1427919566631317,1.2123078370580112,1.194766879081726,0.1723944991827011,177654.5255051572,11.066872596740723
1880,0.00028620424705508323,1.2074902951717377,1.2120669599636973,1.2093998193740845,0.17113780975341797,175940.22578868872,11.174704313278198
1890,0.0002860069807758906,1.227206140756607,1.2128239190033427,1.2139803171157837,0.17726582288742065,175949.4455636362,11.174118757247925
1900,0.0002858083911837434,1.1282798945903778,1.2085967177826944,1.2179900407791138,0.16813328862190247,177630.62346316266,11.068361759185791
1910,0.00028560848045038533,1.2030531466007233,1.2083195392235957,1.217086911201477,0.17020055651664734,177585.09880152188,11.071199178695679
1920,0.0002854072507620082,1.1613634824752808,1.20597173638618,1.1957086324691772,0.17778334021568298,177571.92124165373,11.072020769119263
1930,0.0002852047043192277,1.1610085666179657,1.203723577897769,1.1953030824661255,0.16697090864181519,177780.71282149025,11.059017419815063
1940,0.00028500084333705935,1.1468960046768188,1.2008821992367216,1.1926418542861938,0.1678484082221985,179239.05824789923,10.969037771224976
1950,0.00028479567004489404,1.1200589835643768,1.1968410384531043,1.1930344104766846,0.17170333862304688,176505.9019999938,11.138890981674194
1960,0.0002845891866864741,1.1735126674175262,1.1956746199013253,1.1965460777282715,0.17228670418262482,176500.1559096582,11.139253616333008
1970,0.0002843813955198684,1.1696179509162903,1.1943717864520733,1.1856448650360107,0.16062048077583313,176512.64591654073,11.138465404510498
1980,0.0002841722988174479,1.1663286089897156,1.1929696275789554,1.1812529563903809,0.17058390378952026,176464.79225865248,11.141485929489136
1990,0.00028396189886586065,1.1324820518493652,1.189945248792476,1.1792140007019043,0.1670721471309662,176484.05676039628,11.140269756317139
2000,0.0002837501979660068,1.1585803031921387,1.188377001512459,1.1818339824676514,0.1699879914522171,176577.1301693887,11.134397745132446
2010,0.0002835371984330134,1.1380297541618347,1.1858596391449279,1.1722314357757568,0.17500968277454376,179723.43181960637,10.939475059509277
2020,0.0002833229025962093,1.1353831887245178,1.1833358166239072,1.1748133897781372,0.16449518501758575,176525.00165514855,11.137685775756836
2030,0.0002831073127990994,1.2152432203292847,1.1849311868091759,1.1745038032531738,0.16786448657512665,176598.9152550039,11.133024215698242
2040,0.0002828904313993392,1.1607259809970856,1.1837209265185713,1.1765490770339966,0.1641162633895874,176532.24586952094,11.137228727340698
2050,0.0002826722607687089,1.1369075179100037,1.1813802560881428,1.1728127002716064,0.1675470769405365,176624.33356962245,11.13142204284668
2060,0.0002824528032930877,1.1571857035160065,1.180170528459536,1.172696828842163,0.16049855947494507,176578.66527276722,11.134300947189331
2070,0.0002822320613724272,1.171519011259079,1.179737952599513,1.1903082132339478,0.16456562280654907,175202.59725040902,11.22175145149231
2080,0.0002820100374207258,1.14667347073555,1.178084728506315,1.1799960136413574,0.17494723200798035,174699.14161784112,11.254090785980225
2090,0.0002817867338660018,1.1406026780605316,1.1762106259840257,1.1604869365692139,0.18110391497612,176646.57681394488,11.130020380020142
2100,0.00028156215315026717,1.1917011439800262,1.1769851518838257,1.1662371158599854,0.1605360060930252,184118.16071915944,10.678359985351562
2110,0.0002813362977295006,1.2073650658130646,1.1785041475802878,1.1748615503311157,0.1613633930683136,184236.70773037992,10.671489000320435
2120,0.00028110917007362075,1.1291254460811615,1.1760352125053313,1.1798635721206665,0.16635794937610626,184276.923064134,10.66916012763977
2130,0.0002808807726664593,1.1493032276630402,1.1746986132632167,1.1669753789901733,0.16330181062221527,184184.58320416074,10.674509048461914
2140,0.00028065110800573373,1.0857171714305878,1.1702495411715852,1.167706847190857,0.16007190942764282,184240.45350342937,10.671272039413452
2150,0.00028042017860302,1.1345692574977875,1.1684655269878954,1.1653461456298828,0.16560693085193634,184283.3225769103,10.668789625167847
2160,0.00028018798698372494,1.147405594587326,1.1674125303678669,1.1671439409255981,0.16986562311649323,184213.75893445432,10.672818422317505
2170,0.000279954535687059,1.137678176164627,1.1659258126577048,1.166983723640442,0.1646302044391632,184306.74594825588,10.667433738708496
2180,0.0002797198272660082,1.158683180809021,1.1655636810652705,1.161380410194397,0.16816267371177673,184356.0504455864,10.664580821990967
2190,0.000279483864287306,1.1413252353668213,1.164351758780348,1.1686433553695679,0.16459451615810394,184238.5764816317,10.671380758285522
2200,0.00027924664933140606,1.1731297671794891,1.164790659200305,1.1577816009521484,0.17419439554214478,184291.46056586606,10.668318510055542
2210,0.00027900818499245286,1.1385009586811066,1.163476174174345,1.1849770545959473,0.16971182823181152,181097.57703985693,10.856467723846436
2220,0.00027876847387825433,1.0869791209697723,1.1596513215141162,1.1439225673675537,0.17008623480796814,176635.47908433137,11.130719661712646
2230,0.0002785275186102528,1.1314367949962616,1.1582405951882235,1.15815269947052,0.1535787582397461,176506.28357479488,11.138866901397705
2240,0.0002782853218234965,1.1516051888465881,1.1579088248711418,1.1537472009658813,0.16401059925556183,176231.0985572187,11.156260251998901
2250,0.00027804188616661055,1.114717721939087,1.155749269724539,1.1622111797332764,0.16380563378334045,175852.5435919371,11.180276155471802
2260,0.0002777972143017685,1.0967945158481598,1.15280153203072,1.1509760618209839,0.16030536592006683,174239.2906236472,11.283792495727539
2270,0.0002775513089046625,1.1632938981056213,1.153326150334465,1.1601351499557495,0.17771589756011963,174688.66098164403,11.25476598739624
2280,0.00027730417266447465,1.12433061003685,1.1518763733195843,1.1567308902740479,0.15941323339939117,176535.01598447858,11.137053966522217
2290,0.00027705580828384725,1.228167563676834,1.1556909328374467,1.1456552743911743,0.17552265524864197,176633.74247069485,11.130829095840454
2300,0.0002768062184788534,1.098324030637741,1.1528225877274614,1.1597906351089478,0.1584923416376114,176536.46721173657,11.136962413787842
2310,0.0002765554059789672,1.1157152205705643,1.1509672193696163,1.1660614013671875,0.15319673717021942,176640.0950861489,11.130428791046143
2320,0.000276303373527034,1.1838549673557281,1.1526116067689218,1.1641207933425903,0.1778111755847931,176453.87971400234,11.14217495918274
2330,0.0002760501238792402,1.0652479231357574,1.1482434225872638,1.13833749294281,0.16407853364944458,176501.5121194711,11.13916802406311
2340,0.0002757956598050835,1.116202250123024,1.1466413639640518,1.1472529172897339,0.16375204920768738,176490.7310160744,11.139848470687866
2350,0.00027553998408734226,1.1201576888561249,1.1453171802086555,1.1532976627349854,0.16149312257766724,179900.66443198427,10.92869782447815
2360,0.00027528309952204504,1.1428960859775543,1.1451961254971004,1.152173638343811,0.16661934554576874,176736.26871112833,11.124372005462646
2370,0.0002750250089184404,1.1223199963569641,1.1440523190400935,1.1430994272232056,0.15784218907356262,176637.86272727646,11.130569458007812
2380,0.0002747657150989658,1.0991865694522858,1.141809031560703,1.1536617279052734,0.16235430538654327,181976.3083049567,10.804043769836426
2390,0.00027450522089921686,1.1135468780994415,1.1403959238876398,1.1463199853897095,0.1563698649406433,184492.0525416175,10.656719207763672
2400,0.0002742435291679165,1.0891296863555908,1.1378326120110371,1.1501450538635254,0.16227877140045166,184501.3689329896,10.65618109703064
2410,0.0002739806427668835,1.0943631827831268,1.1356591405496417,1.1475493907928467,0.1584031581878662,184571.95557293415,10.652105808258057
2420,0.0002737165645710014,1.1614915430545807,1.1369507606748888,1.1404012441635132,0.16640916466712952,184398.10742559552,10.662148475646973
2430,0.00027345129746818715,1.1120741665363312,1.1357069309679608,1.146895170211792,0.1605297476053238,184395.5757139625,10.662294864654541
2440,0.0002731848443593592,1.1069161295890808,1.1342673908990168,1.146782398223877,0.16046008467674255,184436.0378183536,10.659955739974976
2450,0.00027291720815840606,1.1082260608673096,1.1329653243974314,1.144102692604065,0.15469437837600708,183018.1099583148,10.742543458938599
2460,0.0002726483917921544,1.0931782126426697,1.1309759688096934,1.145973563194275,0.15277890861034393,182890.86262894043,10.750017642974854
2470,0.0002723783982003369,1.1265145242214203,1.1307528965802798,1.1452943086624146,0.17443472146987915,184348.44661979334,10.66502070426941
2480,0.0002721072303355602,1.1765240728855133,1.1330414553955415,1.1508017778396606,0.15930752456188202,184451.57823612273,10.6590576171875
2490,0.0002718348911632726,1.0769713819026947,1.1302379517208991,1.136472225189209,0.15229159593582153,184462.14490548626,10.658447027206421
2500,0.0002715613836617318,1.0304611325263977,1.125249110761174,1.1382428407669067,0.1727302372455597,184405.36483442705,10.661728858947754
2510,0.00027128671082197184,1.109223335981369,1.1244478220221839,1.1316063404083252,0.15676215291023254,184542.0881043453,10.65382981300354
2520,0.00027101087564777106,1.0656220018863678,1.1215065310153929,1.1456019878387451,0.1685923933982849,184480.1081332267,10.657409191131592
2530,0.0002707338811556186,1.085001140832901,1.1196812615062683,1.14606511592865,0.15661849081516266,184438.393258822,10.659819602966309
2540,0.0002704557303746818,1.059378206729889,1.1166661087674494,1.134968876838684,0.15993227064609528,184496.9851172328,10.656434297561646
2550,0.0002701764263467732,1.1694613993167877,1.1193058732949162,1.136928677558899,0.16253282129764557,184428.60475625188,10.660385370254517
2560,0.0002698959721263168,1.1332292556762695,1.1200020424139838,1.1329360008239746,0.16535437107086182,184552.73949169996,10.653214931488037
2570,0.0002696143707803151,1.0854062139987946,1.1182722509932244,1.1377205848693848,0.1595228612422943,184580.97843257448,10.651585102081299
2580,0.0002693316253883152,1.0764840841293335,1.1161828426500298,1.1283994913101196,0.15477068722248077,184582.30880060338,10.651508331298828
2590,0.0002690477390423755,1.1021610796451569,1.1154817544997861,1.137671947479248,0.1632331907749176,184389.0034841523,10.662674903869629
2600,0.0002687627148470315,1.1146884858608246,1.1154420910678382,1.1249184608459473,0.15428705513477325,184431.7478536867,10.660203695297241
2610,0.0002684765559192622,1.0850243866443634,1.1139212058466645,1.1454682350158691,0.1543661504983902,184474.47077767373,10.657734870910645
2620,0.0002681892653884558,1.0664560198783875,1.1115479465482505,1.1176387071609497,0.14778409898281097,184495.5981906568,10.656514406204224
2630,0.00026790084639637547,1.1303954124450684,1.1124903198430913,1.1358269453048706,0.15603896975517273,184417.46041062762,10.661029577255249
2640,0.0002676113020971251,1.0998657941818237,1.1118590935600279,1.1460974216461182,0.1577819585800171,182987.20021416128,10.74435806274414
2650,0.00026732063565711487,1.1033650040626526,1.111434389085159,1.1215451955795288,0.16074848175048828,182943.8970288495,10.746901273727417
2660,0.00026702885025502626,1.1035892069339752,1.1110421299775999,1.1252602338790894,0.15644551813602448,184478.06527424307,10.657527208328247
2670,0.0002667359490817777,1.062261939048767,1.1086031204311582,1.1212888956069946,0.1501372903585434,184451.09552379922,10.659085512161255
2680,0.00026644193534048954,1.0683283805847168,1.106589383438836,1.1262588500976562,0.1625993698835373,184530.29412894757,10.654510736465454
2690,0.0002661468122464489,1.0425413399934769,1.103386981266568,1.1229528188705444,0.1607263833284378,184435.67068856867,10.659976959228516
2700,0.0002658505830270748,1.1105387508869171,1.1037445697475854,1.1322232484817505,0.15263554453849792,184515.5579080613,10.655361652374268
2710,0.0002655532509218823,1.0938695073127747,1.1032508166258448,1.123231053352356,0.1648276001214981,184559.99668584444,10.652796030044556
2720,0.00026525481918244776,1.092116355895996,1.1026940935893523,1.1296629905700684,0.15804019570350647,184457.94037308727,10.658689975738525
2730,0.00026495529107237295,1.1098937094211578,1.1030540743809425,1.1154085397720337,0.15707872807979584,184472.69215207273,10.657837629318237
2740,0.0002646546698672492,1.0513825416564941,1.1004704977447202,1.113091230392456,0.15208429098129272,184489.51412223352,10.65686583518982
2750,0.0002643529588546219,1.0884449183940887,1.0998692187771884,1.1368120908737183,0.1571173220872879,184496.15543543585,10.656482219696045
2760,0.0002640501613339543,1.1054341793060303,1.1001474668036304,1.120112657546997,0.15087735652923584,184506.85105976908,10.655864477157593
2770,0.0002637462806165916,1.0904121100902557,1.0996606989679618,1.1192742586135864,0.15831616520881653,184448.73975888352,10.659221649169922
2780,0.0002634413200257245,1.0978618264198303,1.0995707553405552,1.1190592050552368,0.15910488367080688,183880.68732619737,10.692150592803955
2790,0.00026313528289635343,1.0789544582366943,1.0985399404853622,1.121597409248352,0.15468060970306396,177468.7939250392,11.078454732894897
2800,0.0002628281725752513,1.1012328565120697,1.0986745862866976,1.1248557567596436,0.15280590951442719,177441.0511035151,11.08018684387207
2810,0.00026251999242092724,1.0865950882434845,1.0980706113845369,1.1138705015182495,0.15950971841812134,177406.35519305748,11.082353830337524
2820,0.0002622107458035902,1.1307264566421509,1.0997034036474176,1.1168526411056519,0.15464869141578674,177398.0430160401,11.082873106002808
2830,0.0002619004361051116,1.0473761856555939,1.0970870427478263,1.126068115234375,0.15990866720676422,176041.5461622324,11.168272733688354
2840,0.0002615890667189886,1.0675477385520935,1.0956100775380395,1.1169140338897705,0.14881639182567596,175640.0233106484,11.193804025650024
2850,0.0002612766410503068,1.1222139298915863,1.0969402701557167,1.0916194915771484,0.1503037065267563,177436.71766770328,11.08045744895935
2860,0.00026096316251570344,1.0789420902729034,1.096040361161576,1.1105519533157349,0.14865176379680634,177450.67323314902,11.079586029052734
2870,0.00026064863454332944,1.118636578321457,1.0971701720195701,1.098586916923523,0.1525764763355255,177526.20499800006,11.074872016906738
2880,0.0002603330605728123,1.0649501979351044,1.095559173315347,1.1128829717636108,0.1653079241514206,177757.32091741532,11.0604727268219
2890,0.00026001644405521855,1.044710785150528,1.093016753907106,1.0982491970062256,0.15689167380332947,177776.5888999552,11.059273958206177
2900,0.0002596987884530155,1.1074857413768768,1.0937402032805945,1.1002306938171387,0.15699999034404755,177686.43553176578,11.064885139465332
2910,0.00025938009724003403,1.0646165907382965,1.0922840226534796,1.111803412437439,0.15942056477069855,177639.91793741906,11.067782640457153
2920,0.0002590603739014302,1.1326481401920319,1.0943022285304072,1.1145917177200317,0.1547493189573288,177737.9153682264,11.061680316925049
2930,0.0002587396219336472,1.0625088214874268,1.0927125581782582,1.1084020137786865,0.16373148560523987,177562.59564797793,11.072602272033691
2940,0.00025841784484437706,1.076265126466751,1.0918901865926829,1.1123872995376587,0.16053961217403412,176637.23843362034,11.130608797073364
2950,0.0002580950461525227,1.046479269862175,1.0896196407561574,1.1208807229995728,0.1622503250837326,176563.93165032778,11.13523006439209
2960,0.00025777122938815865,1.0200489163398743,1.0861411045353433,1.1031475067138672,0.15979814529418945,176715.47598079292,11.125680923461914
2970,0.00025744639809249326,1.0981854796409607,1.086743323290624,1.1231379508972168,0.15451912581920624,176618.08043958497,11.131816148757935
2980,0.0002571205558178296,1.0716346502304077,1.0859878896376132,1.1046488285064697,0.1526012420654297,176679.45062093774,11.127949476242065
2990,0.0002567937061275266,1.1380088925361633,1.0885889397825406,1.104693055152893,0.15444010496139526,176630.32987845884,11.131044149398804
3000,0.00025646585259595997,1.0931688845157623,1.0888179370192015,1.1097620725631714,0.1494443416595459,176593.80221617658,11.133346557617188
3010,0.0002561369988084835,1.077999085187912,1.088276994427637,1.1101895570755005,0.15213118493556976,176566.81239620486,11.135048389434814
3020,0.00025580714836138946,1.0646641850471497,1.0870963539586125,1.1100109815597534,0.14970317482948303,175214.28628414444,11.22100281715393
3030,0.00025547630486186956,1.0944121778011322,1.0874621451507385,1.1116000413894653,0.1656811237335205,174797.69961389434,11.247745275497437
3040,0.0002551444719279753,1.037075936794281,1.0849428347329155,1.102184772491455,0.15628936886787415,176580.07940639486,11.134211778640747
3050,0.00025481165318857834,1.0805944204330444,1.0847254140179219,1.0968769788742065,0.1493888944387436,176621.1899262186,11.131620168685913
3060,0.00025447785228333134,1.114549070596695,1.0862165968468604,1.0978584289550781,0.15144333243370056,176697.60344593806,11.126806259155273
3070,0.00025414307286262736,1.0732678174972534,1.08556915787938,1.1015076637268066,0.14885447919368744,176663.4474284169,11.128957509994507
3080,0.0002538073185875605,1.0819133520126343,1.0853863675860427,1.1001945734024048,0.15640753507614136,176575.41360756633,11.134505987167358
3090,0.00025347059312988575,1.1611577570438385,1.0891749370589325,1.1075114011764526,0.15036387741565704,176685.98823678537,11.127537727355957
3100,0.00025313290017197883,1.1044997870922089,1.0899411795605962,1.1048635244369507,0.1611759066581726,176564.67262060248,11.135183334350586
3110,0.00025279424340679573,1.0937577188014984,1.0901320065226414,1.1157358884811401,0.15835757553577423,176576.94868109844,11.134409189224243
3120,0.0002524546265378326,1.0673380643129349,1.088992309412156,1.112560749053955,0.1595538854598999,176707.20948404484,11.126201391220093
3130,0.0002521140532790852,1.077629029750824,1.0884241454290895,1.102027177810669,0.1565043181180954,176641.2793943564,11.130354166030884
3140,0.000251772527355008,1.0203747004270554,1.0850216731789877,1.0961660146713257,0.1785990297794342,176528.48953599844,11.137465715408325
3150,0.00025143005250047383,1.0577645152807236,1.0836588152840745,1.0819823741912842,0.1598512828350067,176793.86625235504,11.120747804641724
3160,0.0002510866324607328,1.0380362123250961,1.0813776851361254,1.1139004230499268,0.1565379798412323,177550.3427182199,11.073366403579712
3170,0.0002507422709913715,1.0586997717618942,1.080243789467414,1.105025053024292,0.1482793092727661,177582.79660277284,11.071342706680298
3180,0.00025039697185827176,1.0383985340595245,1.0781515266970194,1.0942999124526978,0.14934056997299194,177386.40803985752,11.083600044250488
3190,0.0002500507388375696,1.0419866144657135,1.076343281085454,1.0909249782562256,0.15280893445014954,177540.59128287662,11.073974609375
3200,0.00024970357571561384,1.0529790222644806,1.0751750681444052,1.0887243747711182,0.15480905771255493,177498.8988742346,11.076575756072998
3210,0.0002493554862889248,1.0762785971164703,1.0752302445930084,1.0916519165039062,0.1553662121295929,175773.99654588167,11.185272216796875
3220,0.0002490064743641526,1.0413749814033508,1.0735374814335255,1.0877704620361328,0.1570672243833542,175833.46169518275,11.18148946762085
3230,0.00024865654375803576,1.0853632390499115,1.0741287693143446,1.096806287765503,0.1559230238199234,177409.46578097224,11.082159519195557
3240,0.00024830569829735943,1.0193095207214355,1.0713878068846991,1.0947448015213013,0.14848457276821136,177503.46459464062,11.076290845870972
3250,0.0002479539418189132,1.1008219718933105,1.0728595151351297,1.0780514478683472,0.15347161889076233,177485.95566510668,11.077383518218994
3260,0.0002476012781694496,1.0905682444572449,1.0737449516012354,1.1073192358016968,0.15103575587272644,177489.25623333955,11.07717752456665
3270,0.00024724771120564193,1.021746277809143,1.0711450179116306,1.088969349861145,0.15495529770851135,177466.75826555397,11.078581809997559
3280,0.00024689324479404174,1.0797237753868103,1.0715739557853896,1.0834107398986816,0.1502874791622162,177348.99490008075,11.085938215255737
3290,0.0002465378828110369,1.0673608481884003,1.07136330040554,1.0811312198638916,0.15537142753601074,176606.89929751406,11.132520914077759
3300,0.00024618162914280924,1.0402039885520935,1.0698053348128678,1.0968595743179321,0.15066727995872498,184210.9977269212,10.672978401184082
3310,0.00024582448768529163,1.085717886686325,1.0706009624065407,1.1000065803527832,0.15343886613845825,184485.35786928528,10.657105922698975
3320,0.000245466462344126,1.0241798162460327,1.0682799050985152,1.1015890836715698,0.15569603443145752,183699.8594533003,10.702675580978394
3330,0.00024510755703462,1.0529070496559143,1.0675112623263852,1.084396481513977,0.1455080807209015,183647.4165526322,10.705731868743896
3340,0.0002447477756817046,1.011837512254715,1.0647275748228016,1.087680459022522,0.16030685603618622,184361.42089670256,10.664270162582397
3350,0.00024438712221989115,1.0560864806175232,1.0642955201125377,1.0992109775543213,0.1507897526025772,182364.4673610696,10.781047582626343
3360,0.00024402560059322796,1.0503538250923157,1.0635984353615264,1.0864380598068237,0.15232259035110474,179758.28378709362,10.93735408782959
3370,0.00024366321475525774,1.0399776846170425,1.0624173978243021,1.0848548412322998,0.1510884016752243,184353.15720867377,10.664748191833496
3380,0.00024329996866897393,1.0879771709442139,1.0636953864802976,1.083603024482727,0.14965499937534332,184493.70771122855,10.656623601913452
3390,0.00024293586630677748,1.0673466324806213,1.0638779487803138,1.0918958187103271,0.14765875041484833,184461.06796577782,10.658509254455566
3400,0.00024257091165043356,1.0861621499061584,1.064992158836606,1.0964456796646118,0.14925788342952728,182962.2680340869,10.745822191238403
3410,0.0002422051086910278,1.0548884570598602,1.0644869737477687,1.0859299898147583,0.1564350128173828,182893.73854357642,10.74984860420227
3420,0.00024183846142892277,1.0205560326576233,1.0622904266932613,1.102588176727295,0.15978626906871796,184496.9851172328,10.656434297561646
3430,0.0002414709738737141,1.034976065158844,1.0609247086165405,1.0971506834030151,0.15013740956783295,184042.33024396194,10.682759761810303
3440,0.0002411026500441869,1.02111354470253,1.05893415042084,1.077316164970398,0.15202116966247559,184431.38486583412,10.660224676132202
3450,0.00024073349396827156,1.0338011682033539,1.0576775013099655,1.0916751623153687,0.1517883688211441,184231.9207718068,10.67176628112793
3460,0.00024036350968299975,1.0572413951158524,1.0576556960002599,1.0754972696304321,0.14732222259044647,184226.5825567973,10.672075510025024
3470,0.00023999270123446033,1.0767380893230438,1.058609815666399,1.0851821899414062,0.1526150405406952,184399.35269037404,10.662076473236084
3480,0.00023962107267775515,1.0268071293830872,1.0570196813522335,1.0726770162582397,0.14570103585720062,184365.43554418904,10.664037942886353
3490,0.00023924862807695447,1.0102114379405975,1.0546792691816516,1.0681427717208862,0.14734995365142822,184393.5635888273,10.662411212921143
3500,0.00023887537150505287,1.028005838394165,1.0533455976422772,1.0761635303497314,0.14736051857471466,184371.04974897072,10.663713216781616
3510,0.00023850130704392434,1.0636104047298431,1.0538588379966554,1.0786213874816895,0.1534627079963684,184000.36968861788,10.685195922851562
3520,0.00023812643878427792,1.0450492203235626,1.0534183571130007,1.073981523513794,0.1537083387374878,184012.05495929252,10.68451738357544
3530,0.00023775077082561284,1.062543272972107,1.0538746029059558,1.0908831357955933,0.1454310417175293,184379.05532247765,10.663250207901001
3540,0.0002373743072761737,1.0289588570594788,1.0526288156136319,1.079904556274414,0.14654573798179626,184534.52260783297,10.654266595840454
3550,0.00023699705225290564,1.0228064060211182,1.0511376951340061,1.08383309841156,0.151012122631073,184483.24060487715,10.657228231430054
3560,0.00023661900988140906,0.9886363297700882,1.04801262686581,1.08048677444458,0.15074345469474792,184447.60521756468,10.659287214279175
3570,0.00023624018429589482,1.0740467309951782,1.0493143320722784,1.0634390115737915,0.14439886808395386,184471.85856208703,10.657885789871216
3580,0.00023586057963913875,1.0440602600574493,1.049051628471537,1.063427209854126,0.1520141065120697,184557.27465484545,10.652953147888184
3590,0.00023548020006243666,1.0449039340019226,1.0488442437480563,1.0819287300109863,0.15315666794776917,183027.8508639256,10.741971731185913
3600,0.00023509904972555864,1.015889659523964,1.0471965145368516,1.0717288255691528,0.14858505129814148,182888.76558036674,10.750140905380249
3610,0.00023471713279670357,1.0748717784881592,1.0485802777344169,1.0735410451889038,0.15393312275409698,177929.1863529191,11.049789190292358
3620,0.000234334453452454,1.0476806461811066,1.0485352961567513,1.0711363554000854,0.14938993752002716,177587.85998904755,11.071027040481567
3630,0.00023395101587772983,1.013236626982689,1.0467703626980482,1.0804104804992676,0.14792925119400024,177529.6905150665,11.074654579162598
3640,0.00023356682426574295,1.0480541586875916,1.0468345524975253,1.0802156925201416,0.15249337255954742,177629.5521165464,11.06842851638794
3650,0.00023318188281795126,1.026029646396637,1.045794307192481,1.061604380607605,0.14899133145809174,177595.61624935592,11.07054352760315
3660,0.00023279619574401275,1.0118505954742432,1.0440971216065689,1.0706369876861572,0.15794126689434052,177628.36982403081,11.068502187728882
3670,0.00023240976726173957,1.0420167446136475,1.0439931027569227,1.0781275033950806,0.15291602909564972,177565.10761187648,11.072445631027222
3680,0.00023202260159705155,1.0127311050891876,1.0424300028735358,1.0671007633209229,0.15085196495056152,181581.16927281654,10.82755446434021
3690,0.00023163470298393044,1.0507611334323883,1.0428465594014784,1.0700408220291138,0.14692600071430206,183979.5238297732,10.68640661239624
3700,0.00023124607566437334,1.04752916097641,1.043080689480225,1.0823981761932373,0.14739841222763062,183703.1987469486,10.702481031417847
3710,0.00023085672388834633,1.0302101373672485,1.042437161874576,1.0855134725570679,0.15021871030330658,180357.8911928671,10.900992393493652
3720,0.00023046665191373805,1.0559967160224915,1.0431151395819718,1.0700454711914062,0.14767591655254364,178066.26066340294,11.041283130645752
3730,0.0002300758640063131,1.069099247455597,1.0444143449756529,1.0877468585968018,0.1511722356081009,181638.20761653676,10.824154376983643
3740,0.00022968436443966553,1.0272990614175797,1.0435585807977492,1.0790609121322632,0.15214519202709198,183220.70493983125,10.7306649684906
3750,0.00022929215749517174,1.0736427307128906,1.0450627882935062,1.0744346380233765,0.15081995725631714,184088.797454169,10.680063247680664
3760,0.00022889924746194408,1.0398419797420502,1.0448017478659333,1.079663634300232,0.1472598761320114,184222.99785357484,10.672283172607422
3770,0.00022850563863678383,0.9859937578439713,1.0418613483648351,1.0725150108337402,0.14353151619434357,184553.6729405785,10.65316104888916
3780,0.00022811133532413386,1.0283829271793365,1.0411874273055601,1.0747272968292236,0.1477108895778656,183078.96089199456,10.738972902297974
3790,0.00022771634183603215,1.0038915127515793,1.039322631577861,1.0734652280807495,0.1495777666568756,183047.17325922896,10.740837812423706
3800,0.00022732066249206415,1.0076649338006973,1.0377397466890028,1.0614806413650513,0.146396204829216,184566.20106870786,10.652437925338745
3810,0.00022692430161931585,1.0032115280628204,1.0360133357576937,1.0639805793762207,0.1526247262954712,184552.1406024806,10.653249502182007
3820,0.0002265272635523261,1.0208072662353516,1.0352530322815765,1.0739681720733643,0.15356571972370148,184516.10701612936,10.655329942703247
3830,0.00022612955263303974,1.0162353813648224,1.0343021497357388,1.0636399984359741,0.15051713585853577,184481.4783185409,10.65733003616333
3840,0.0002257311732107596,0.950077697634697,1.0300909271306866,1.069942593574524,0.1443631649017334,183432.0519325932,10.71830129623413
3850,0.00022533212964209918,0.9935336410999298,1.0282630628291487,1.0720055103302002,0.1445196568965912,184519.3315437376,10.655143737792969
